# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120228
# -------------------------------------------------------

date,country,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120214,US,0,0,0,4,0,0,0,0
20120214,UA,0,1,0,1,1,0,0,0
20120214,SG,0,0,0,1,0,0,0,0
20120214,SE,0,1,0,2,1,0,0,0
20120214,RU,1,2,1,2,2,0,0,0
20120214,RO,0,0,0,1,0,0,0,0
20120214,PL,0,1,0,2,1,0,0,0
20120214,PH,0,1,0,1,1,0,0,0
20120214,MX,0,1,0,3,1,0,0,0
20120214,MK,0,1,0,1,1,0,0,0
20120214,KR,0,2,0,3,2,0,0,0
20120214,JP,0,1,0,1,1,0,0,0
20120214,IT,0,0,0,4,0,0,0,0
20120214,IN,0,0,0,3,0,0,0,0
20120214,IL,0,0,0,1,0,0,0,0
20120214,HU,0,1,0,2,1,0,0,0
20120214,GR,0,0,0,1,0,0,0,0
20120214,GB,0,0,0,3,0,0,0,0
20120214,FR,0,1,0,1,1,0,0,0
20120214,ES,0,1,0,4,1,0,0,0
20120214,DK,0,1,0,1,1,0,0,0
20120214,DE,2,1015,2,1802,976,1,1,3
20120214,CN,0,2,0,4,2,0,0,0
20120214,CH,0,3,0,23,3,0,0,0
20120214,CA,0,0,0,1,0,0,0,0
20120214,BR,0,1,0,3,1,0,0,0
20120214,BG,0,2,0,3,2,0,0,0
20120214,AU,0,1,0,1,1,0,0,0
20120214,AT,1,7,1,21,6,1,1,0
20120213,unknown,0,0,0,2,0,0,0,0
20120213,VN,0,0,0,1,0,0,0,0
20120213,US,0,0,0,4,0,0,0,0
20120213,UA,0,1,0,1,1,0,0,0
20120213,SG,0,0,0,1,0,0,0,0
20120213,SE,0,1,0,2,1,0,0,0
20120213,RU,0,2,0,2,2,0,0,0
20120213,RO,0,0,0,1,0,0,0,0
20120213,PL,0,1,0,2,1,0,0,0
20120213,PH,0,1,0,1,1,0,0,0
20120213,MX,0,1,0,3,1,0,0,0
20120213,MK,0,1,0,1,1,0,0,0
20120213,KR,0,2,0,3,2,0,0,0
20120213,JP,0,1,0,1,1,0,0,0
20120213,IT,0,0,0,4,0,0,0,0
20120213,IN,0,0,0,3,0,0,0,0
20120213,IL,0,0,0,1,0,0,0,0
20120213,HU,0,1,0,2,1,0,0,0
20120213,GR,0,0,0,1,0,0,0,0
20120213,GB,0,0,0,3,0,0,0,0
20120213,FR,0,1,0,1,1,0,0,0
20120213,ES,0,1,0,4,1,0,0,0
20120213,DK,0,1,0,1,1,0,0,0
20120213,DE,1,1015,0,1799,976,1,0,6
20120213,CN,0,2,0,4,2,0,0,0
20120213,CH,0,3,0,23,3,0,0,0
20120213,CA,0,0,0,1,0,0,0,0
20120213,BR,0,1,0,3,1,0,0,1
20120213,BG,0,2,0,3,2,0,0,0
20120213,AU,0,1,0,1,1,0,0,0
20120213,AT,0,7,0,20,6,0,0,0
20120212,unknown,0,0,0,2,0,0,0,0
20120212,VN,0,0,0,1,0,0,0,0
20120212,US,0,0,0,4,0,0,0,0
